-1.009999999999999964e+01 1.043784406605018089e-01
-9.897989949748742688e+00 1.069844229760672227e-01
-9.695979899497487509e+00 1.096644167774482592e-01
-9.493969849246230552e+00 1.124202971211276936e-01
-9.291959798994973596e+00 1.152539428225236584e-01
-9.089949748743718416e+00 1.181672310694249356e-01
-8.887939698492461460e+00 1.211620314559639228e-01
-8.685929648241206280e+00 1.242401994049173591e-01
-8.483919597989949324e+00 1.274035689469898147e-01
-8.281909547738692368e+00 1.306539448284925187e-01
-8.079899497487437188e+00 1.339930939204624361e-01
-7.877889447236180231e+00 1.374227359067649590e-01
-7.675879396984924163e+00 1.409445332322649125e-01
-7.473869346733668095e+00 1.445600802982743849e-01
-7.271859296482411139e+00 1.482708918987886704e-01
-7.069849246231155071e+00 1.520783908986450828e-01
-6.867839195979899003e+00 1.559838951644714755e-01
-6.665829145728642935e+00 1.599886037689270402e-01
-6.463819095477386867e+00 1.640935825014393501e-01
-6.261809045226129911e+00 1.682997487314317198e-01
-6.059798994974873843e+00 1.726078556848120726e-01
-5.857788944723617774e+00 1.770184762109978660e-01
-5.655778894472360818e+00 1.815319861341755103e-01
-5.453768844221104750e+00 1.861485473015282444e-01
-5.251758793969848682e+00 1.908680904592161554e-01
-5.049748743718592614e+00 1.956902981060755220e-01
-4.847738693467336546e+00 2.006145874914049276e-01
-4.645728643216079590e+00 2.056400939369061875e-01
-4.443718592964823522e+00 2.107656546638018713e-01
-4.241708542713567454e+00 2.159897932836508383e-01
-4.039698492462310497e+00 2.213107050249148167e-01
-3.837688442211054429e+00 2.267262425348864907e-01
-3.635678391959798361e+00 2.322339015007783003e-01
-3.433668341708542293e+00 2.378308038574202254e-01
-3.231658291457286225e+00 2.435136727159526726e-01
-3.029648241206029269e+00 2.492787842275560328e-01
-2.827638190954773201e+00 2.551218597160903045e-01
-2.625628140703517133e+00 2.610378077435234756e-01
-2.423618090452260176e+00 2.670200941147271578e-01
-2.221608040201004108e+00 2.730591948653641188e-01
-2.019597989949748040e+00 2.791387950587310707e-01
-1.817587939698491084e+00 2.852264535325773065e-01
-1.615577889447235904e+00 2.912506944330413017e-01
-1.413567839195978948e+00 2.970448604601298448e-01
-1.211557788944721992e+00 3.022099044961977787e-01
-1.009547738693466812e+00 3.057817670789655384e-01
-8.075376884422098556e-01 3.054427426338104379e-01
-6.055276381909546757e-01 2.957597424239041262e-01
-4.035175879396977194e-01 2.648101785856554757e-01
-2.015075376884407632e-01 1.898921713045872428e-01
5.025125628144166967e-04 3.711727050375493442e-02
2.025125628140713729e-01 -2.331348769794106823e-01
4.045226130653265528e-01 -6.755020184278943685e-01
6.065326633165835091e-01 -1.392060190475248316e+00
8.085427135678404653e-01 -2.425805020622659569e+00
1.010552763819095645e+00 -3.041970086536291529e+00
1.212562814070352601e+00 -2.310743367261048231e+00
1.414572864321609558e+00 -1.304534324552488078e+00
1.616582914572864738e+00 -6.512403166821262301e-01
1.818592964824121694e+00 -3.059811901681865343e-01
2.020603015075378650e+00 -2.069687636636213246e-01
2.222613065326633830e+00 -3.428283530368378407e-01
2.424623115577890786e+00 -7.324135971513412446e-01
2.626633165829145966e+00 -1.449488114378721049e+00
2.828643216080402922e+00 -2.482736063891438860e+00
3.030653266331659879e+00 -2.972200905449860375e+00
3.232663316582915058e+00 -2.148018473405664430e+00
3.434673366834172015e+00 -1.168808354499010438e+00
3.636683417085427195e+00 -5.512320356795883391e-01
3.838693467336684151e+00 -2.330660977995678562e-01
4.040703517587941107e+00 -1.585319238263639963e-01
4.242713567839196287e+00 -3.193146282535012093e-01
4.444723618090453243e+00 -7.383998324509063460e-01
4.646733668341710199e+00 -1.494277750955041117e+00
4.848743718592965379e+00 -2.535076666120370081e+00
5.050753768844222336e+00 -2.893405929079116312e+00
5.252763819095479292e+00 -1.995482887708823316e+00
5.454773869346734472e+00 -1.048840648814196808e+00
5.656783919597991428e+00 -4.668065632553833888e-01
5.858793969849246608e+00 -1.757432448081637510e-01
6.060804020100503564e+00 -1.260290338877506078e-01
6.262814070351760520e+00 -3.122487668382894488e-01
6.464824120603017477e+00 -7.619546380710059408e-01
6.666834170854270880e+00 -1.557205127901059472e+00
6.868844221105527836e+00 -2.595701575352583390e+00
7.070854271356784793e+00 -2.814332927680068153e+00
7.272864321608041749e+00 -1.858943568487202214e+00
7.474874371859298705e+00 -9.479302499138108073e-01
7.676884422110555661e+00 -4.005120710202581535e-01
7.878894472361809065e+00 -1.361935280324574893e-01
8.080904522613066021e+00 -1.113477360619099243e-01
8.282914572864322977e+00 -3.233059868523762148e-01
8.484924623115579934e+00 -8.045998988335506530e-01
8.686934673366836890e+00 -1.639209505236571163e+00
8.888944723618090293e+00 -2.663719542800589757e+00
9.090954773869347250e+00 -2.737217880500831146e+00
9.292964824120604206e+00 -1.739970652386574113e+00
9.494974874371861162e+00 -8.665674037714748978e-01
9.696984924623118118e+00 -3.527224346805535315e-01
9.898994974874371522e+00 -1.147524308981791030e-01
1.010100502512562848e+01 -1.147524308981722474e-01
1.030301507537688543e+01 -3.527224346805812316e-01
1.050502512562814239e+01 -8.665674037714810041e-01
1.070703517587939935e+01 -1.739970652386579442e+00
1.090904522613065275e+01 -2.737217880500843581e+00
1.111105527638190971e+01 -2.663719542800615958e+00
1.131306532663316666e+01 -1.639209505236532083e+00
1.151507537688442362e+01 -8.045998988335505420e-01
1.171708542713568058e+01 -3.233059868523620040e-01
1.191909547738693753e+01 -1.113477360619005707e-01
1.212110552763819094e+01 -1.361935280324655662e-01
1.232311557788944789e+01 -4.005120710202734746e-01
1.252512562814070485e+01 -9.479302499138180238e-01
1.272713567839196180e+01 -1.858943568487221754e+00
1.292914572864321876e+01 -2.814332927680071705e+00
1.313115577889447216e+01 -2.595701575352601598e+00
1.333316582914572912e+01 -1.557205127901021280e+00
1.353517587939698608e+01 -7.619546380709973921e-01
1.373718592964824303e+01 -3.122487668382707415e-01
1.393919597989949999e+01 -1.260290338877588512e-01
1.414120603015075694e+01 -1.757432448081901744e-01
1.434321608040201035e+01 -4.668065632553922706e-01
1.454522613065326730e+01 -1.048840648814194365e+00
1.474723618090452426e+01 -1.995482887708839526e+00
1.494924623115578122e+01 -2.893405929079118089e+00
1.515125628140703817e+01 -2.535076666120371858e+00
1.535326633165829158e+01 -1.494277750955034456e+00
1.555527638190954853e+01 -7.383998324508759259e-01
1.575728643216080549e+01 -3.193146282534968794e-01
1.595929648241206245e+01 -1.585319238263673824e-01
1.616130653266331763e+01 -2.330660977995851757e-01
1.636331658291457103e+01 -5.512320356795977760e-01
1.656532663316583154e+01 -1.168808354499045743e+00
1.676733668341708494e+01 -2.148018473405638673e+00
1.696934673366834545e+01 -2.972200905449860819e+00
1.717135678391959885e+01 -2.482736063891416656e+00
1.737336683417085226e+01 -1.449488114378731929e+00
1.757537688442211277e+01 -7.324135971513208165e-01
1.777738693467336617e+01 -3.428283530368250176e-01
1.797939698492462668e+01 -2.069687636636116101e-01
1.818140703517588008e+01 -3.059811901682080726e-01
1.838341708542714059e+01 -6.512403166821547629e-01
1.858542713567839400e+01 -1.304534324552492297e+00
1.878743718592964740e+01 -2.310743367261078429e+00
1.898944723618090791e+01 -3.041970086536259554e+00
1.919145728643216131e+01 -2.425805020622629371e+00
1.939346733668342182e+01 -1.392060190475230996e+00
1.959547738693467522e+01 -6.755020184278903717e-01
1.979748743718592863e+01 -2.331348769794181763e-01
1.999949748743718914e+01 3.711727050375218662e-02
2.020150753768844254e+01 1.898921713046077264e-01
2.040351758793970305e+01 2.648101785856552537e-01
2.060552763819095645e+01 2.957597424238945227e-01
2.080753768844220986e+01 3.054427426338156559e-01
2.100954773869347036e+01 3.057817670789774178e-01
2.121155778894472377e+01 3.022099044961987779e-01
2.141356783919598428e+01 2.970448604601071407e-01
2.161557788944723768e+01 2.912506944330370828e-01
2.181758793969849108e+01 2.852264535325661488e-01
2.201959798994975159e+01 2.791387950587357891e-01
2.222160804020100500e+01 2.730591948653717238e-01
2.242361809045225840e+01 2.670200941147346518e-01
2.262562814070351891e+01 2.610378077435281385e-01
2.282763819095477231e+01 2.551218597160848089e-01
2.302964824120603282e+01 2.492787842275542287e-01
2.323165829145728623e+01 2.435136727159496195e-01
2.343366834170853963e+01 2.378308038574140082e-01
2.363567839195980014e+01 2.322339015007811036e-01
2.383768844221105354e+01 2.267262425348887389e-01
2.403969849246231405e+01 2.213107050249103203e-01
2.424170854271356745e+01 2.159897932836417345e-01
2.444371859296482086e+01 2.107656546638074779e-01
2.464572864321608137e+01 2.056400939369069647e-01
2.484773869346733477e+01 2.006145874914216365e-01
2.504974874371859528e+01 1.956902981060777424e-01
2.525175879396984868e+01 1.908680904592151006e-01
2.545376884422110919e+01 1.861485473015211944e-01
2.565577889447236259e+01 1.815319861341760932e-01
2.585778894472361600e+01 1.770184762109999477e-01
2.605979899497487651e+01 1.726078556848250622e-01
2.626180904522612991e+01 1.682997487314313034e-01
2.646381909547739042e+01 1.640935825014525340e-01
2.666582914572864382e+01 1.599886037689302043e-01
2.686783919597989723e+01 1.559838951644673122e-01
2.706984924623115774e+01 1.520783908986491906e-01
2.727185929648241114e+01 1.482708918987884206e-01
2.747386934673367165e+01 1.445600802982775768e-01
2.767587939698492505e+01 1.409445332322603606e-01
2.787788944723617846e+01 1.374227359067752285e-01
2.807989949748743896e+01 1.339930939204499183e-01
2.828190954773869237e+01 1.306539448284941562e-01
2.848391959798995288e+01 1.274035689469999455e-01
2.868592964824120628e+01 1.242401994049084912e-01
2.888793969849245968e+01 1.211620314559625489e-01
2.908994974874372019e+01 1.181672310694328876e-01
2.929195979899497360e+01 1.152539428225203277e-01
2.949396984924623411e+01 1.124202971211328839e-01
2.969597989949748751e+01 1.096644167774428191e-01
2.989798994974874091e+01 1.069844229760663346e-01
3.010000000000000142e+01 1.043784406604958137e-01
