0.000000000000000000e+00 2.450000000000000178e+00
5.050505050505050934e-03 2.450000000000171152e+00
1.010101010101010187e-02 2.450000000002732214e+00
1.515151515151515194e-02 2.450000000013830448e+00
2.020202020202020374e-02 2.450000000043710546e+00
2.525252525252525554e-02 2.450000000106715259e+00
3.030303030303030387e-02 2.450000000221284058e+00
3.535353535353535914e-02 2.450000000409956247e+00
4.040404040404040747e-02 2.450000000699366964e+00
4.545454545454545581e-02 2.450000001120250293e+00
5.050505050505051108e-02 2.450000001707437924e+00
5.555555555555555941e-02 2.450000002499860052e+00
6.060606060606060774e-02 2.450000003540543148e+00
6.565656565656566301e-02 2.450000004876613513e+00
7.070707070707071829e-02 2.450000006559293286e+00
7.575757575757575968e-02 2.450000008643903993e+00
8.080808080808081495e-02 2.450000011189864324e+00
8.585858585858587022e-02 2.450000014260691028e+00
9.090909090909091161e-02 2.450000017923998907e+00
9.595959595959596689e-02 2.450000022251499932e+00
1.010101010101010222e-01 2.450000027319004570e+00
1.060606060606060635e-01 2.450000033206420458e+00
1.111111111111111188e-01 2.450000039997754175e+00
1.161616161616161741e-01 2.450000047781109025e+00
1.212121212121212155e-01 2.450000056648686808e+00
1.262626262626262708e-01 2.450000066696787382e+00
1.313131313131313260e-01 2.450000078025807326e+00
1.363636363636363813e-01 2.450000090740242165e+00
1.414141414141414366e-01 2.450000104948685031e+00
1.464646464646464641e-01 2.450000120763826672e+00
1.515151515151515194e-01 2.450000138302455888e+00
1.565656565656565746e-01 2.450000157685459090e+00
1.616161616161616299e-01 2.450000179037820747e+00
1.666666666666666852e-01 2.450000202488622936e+00
1.717171717171717404e-01 2.450000228171045791e+00
1.767676767676767957e-01 2.450000256222367501e+00
1.818181818181818232e-01 2.450000286783963421e+00
1.868686868686868785e-01 2.450000320001307408e+00
1.919191919191919338e-01 2.450000356023970927e+00
1.969696969696969890e-01 2.450000395005623055e+00
2.020202020202020443e-01 2.450000437104030926e+00
2.070707070707070996e-01 2.450000482481059283e+00
